17.02.2023,Об инвестициях в основной капитал,(январь 2023г.)
17.02.2023,Ресурсы и использование отдельных видов продукции (товаров) и сырья в Республике Казахстан,(Январь-декабрь 2022г.)
17.02.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(21.02.2023г.)
17.02.2023,Индекс цен приобретения продукции сельхозпроизводителями в Республике Казахстан,(2022-2023г.)
17.02.2023,Об объеме оказанных услуг организациями образования Республики Казахстан,(IV квартал 2022 г.)
20.02.2023,Об объеме оказанных услуг в области здравоохранения и предоставления социальных услуг,(IV квартал 2022г.)
23.02.2023,Статистика жилищного фонда,(2022г.)
27.02.2023,Об объемах оказанных услуг  в Республике Казахстан,(январь-декабрь 2022г.)
28.02.2023,Основные показатели жилищного фонда в РК,(2022г.)
28.02.2023,Об объеме оказанных услуг в области здравоохранения и предоставления социальных услуг,(IV квартал 2022г.)
01.03.2023,Инфляция в Республике Казахстан,(февраль 2023г.)
01.03.2023,Индексы тарифов на перевозку грузов всеми видами транспорта в Республике Казахстан,(февраль 2023г.)
01.03.2023,Об изменении численности населения  Республики Казахстан,(на 1 февраля 2023г.)
01.03.2023,Об объеме оказанных услуг организациями образования Республики Казахстан,(4 квартал 2022 года)
01.03.2023,Об объеме оказанных услуг организациями образования Республики Казахстан,(4 квартал 2022 года)
01.03.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(28.02.2023г.)
02.03.2023,"Индексы тарифов на услуги почтовые, курьерские и связи для юридических лиц в Республике Казахстан",(февраль 2023г.)
03.03.2023,Уровень заболеваемости отдельными инфекционными заболеваниями,(январь 2023г.)
03.03.2023,Индексы цен и цены производителей промышленной продукции в Республике Казахстан,(февраль 2023г.)
06.03.2023,Индексы цен и цены в строительстве в Республике Казахстан,(февраль 2023г.)
06.03.2023,Индексы цен и цены в сельском хозяйстве в Республике Казахстан,(февраль 2023г.)
06.03.2023,Индексы цен и цены приобретения продукции производственно-технического назначения промышленными предприятиями Республики Казахстан,(февраль 2023г.)
07.03.2023,"Индексы цен и цены оптовых продаж товаров, продукции в Республике Казахстан",(февраль 2023г.)
07.03.2023,Индекс потребительских цен и производные показатели в Республике Казахстан,(февраль 2023)
09.03.2023,Розничные цены на отдельные товары и услуги в Республике Казахстан,(февраль 2023г.)
09.03.2023,Индексы цен и цены на рынке жилья в Республике Казахстан,(февраль 2023г.)
09.03.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(07.03.2023г.)
09.03.2023,Основные показатели количества субъектов в Республике Казахстан,(февраль 2023г.)
10.03.2023,Потребление продуктов питания в домашних хозяйствах Республики Казахстан,(IV квартал 2022г.)
10.03.2023,Базовый индекс цен производителей промышленной продукции в Республике Казахстан,(февраль 2023г.)
10.03.2023,Потребление продуктов питания в домашних хозяйствах Республики Казахстан,(IV квартал 2022г.)
10.03.2023,Основные показатели количества субъектов в Республике Казахстан,(на 1 марта 2023г.)
10.03.2023,"Зарегистрированные и действующие юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной формой собственности",(на 1 марта 2023г.)
10.03.2023,Зарегистрированные и действующие юридические лица и филиалы с совместной формой собственности,(на 1 марта 2023г.)
10.03.2023,Возраст зарегистрированных юридических лиц,(на 1 марта 2023г.)
10.03.2023,Основные показатели количества субъектов в РК,(на 1 марта 2023г.)
10.03.2023,"Юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной и совместной формой собственности",(на 1 марта 2023г.)
10.03.2023,Количество зарегистрированных и действующих субъектов МСП в РК,(на 1 марта 2023г.)
10.03.2023,Основные показатели дифференциации доходов населения Республики Казахстан,(IV квартал 2022г.)
13.03.2023,Расходы и доходы населения Республики Казахстан,(IV квартал 2022г.)
13.03.2023,Развитие статистики связи,(январь-февраль 2023г.)
13.03.2023,Основные показатели работы транспорта в Республике Казахстан,(февраль 2023г.)
13.03.2023,О внутренней торговле в Республике Казахстан,(январь-февраль 2023г.)
13.03.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-февраль 2023г.)
13.03.2023,Наличие зерновых и бобовых культур в  Республике Казахстан,(на 1 марта 2023г.)
13.03.2023,Объем реализации товаров и услуг в Республике Казахстан,(январь-февраль 2023г.)
13.03.2023,Основные показатели дифференциации доходов населения Республики Казахстан,(IV 2022г.)
13.03.2023,Расходы и доходы населения Республики Казахстан,(IV квартал 2022г.)
13.03.2023,"Основные показатели работы предприятий связи, почтовой и курьерской деятельности в Республике Казахстан",(январь-февраль 2023г.)
13.03.2023,Основные показатели работы транспорта в Республике Казахстан,(январь-февраль 2023г.)
13.03.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-февраль 2023г.)
13.03.2023,О жилищном фонде Республики Казахстан,(2022)
13.03.2023,Расходы и доходы домашних хозяйств Республики Казахстан,(IV квартал 2022г.)
14.03.2023,Вспомогательный счет здравоохранения Республики Казахстан (пилотная версия),(2021г.)
14.03.2023,Краткосрочный экономический индикатор,(январь-февраль 2023г.)
15.03.2023,Производственная деятельность домашних хозяйств в Республике Казахстан,( IV квартал 2022г.)
15.03.2023,Основные показатели работы промышленности Республики Казахстан,(январь-февраль 2023г.)
15.03.2023,О количестве автотранспортных средств в Республике Казахстан,(на 1 февраля 2023г.)
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,(январь 2023 г.)
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,(январь 2023 г.)
15.03.2023,Экспорт и импорт по 10 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,(январь 2023 г.)
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'страна-товар' со странами ЕАЭС,(январь 2023 г.)
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'страна-товар' со странами ЕАЭС,(январь 2023 г.)
15.03.2023,Экспорт и импорт по 10 знакам ТН ВЭД в разрезе 'страна-товар' со странами ЕАЭС,(январь 2023 г.)
15.03.2023,Производственная деятельность домашних хозяйств в Республики Казахстан,(IV квартал 2022г.)
15.03.2023,Производство промышленной продукции в натуральном выражении,(январь-февраль 2023г.)
15.03.2023,"Объем продукции (товаров, услуг) в целом по промышленности в разрезе регионов",(январь-февраль 2023г.)
15.03.2023,Объем и индексы промышленного производства по видам деятельности,(январь-февраль 2023г.)
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Абайская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Абайская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Акмола, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Акмолинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Актюбинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Актюбинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Алматинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Алматинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Атырауская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Атырауская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Восточно-Казахстанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Восточно-Казахстанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(г.Алматы, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(г.Алматы, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(г.Астана, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(г.Астана, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(г.Шымкент, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(г.Шымкент, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Жамбылская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Жамбылская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Жетисуская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Жетисуская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Западно-Казахстанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Западно-Казахстанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Карагандинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Карагандинская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Костанайская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Костанайская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Кызылординская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Кызылординская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Мангистауская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Мангистауская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Павлодарская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Павлодарская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Северо-Казахстанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Северо-Казахстанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 4 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Туркестанская, январь 2023г.)"
15.03.2023,Экспорт и импорт по 6 знакам ТН ВЭД в разрезе 'товар-страна' со странами ЕАЭС,"(Туркестанская, январь 2023г.)"
15.03.2023,Социально-экономическое развитие Республики Казахстан,(Февраль 2023 года)
15.03.2023,"Индексы цен экспортных поставок и импортных поступлений товаров, продукции Республики Казахстан",(январь 2023г.)
16.03.2023,Об использовании информационно-коммуникационных технологий на предприятиях Республики Казахстан,(2022г.)
16.03.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(14.03.2023г.)
16.03.2023,Финансово-хозяйственная деятельность предприятий в Республике Казахстан,(IV квартал 2022г.)
17.03.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-февраль 2023г.)
17.03.2023,Об инвестициях в основной капитал в Республике Казахстан,(январь-февраль 2023г.)
17.03.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-февраль 2023г.)
17.03.2023,Об инвестициях в основной капитал,(январь-февраль 2023г.)
17.03.2023,Деятельность малых предприятий в Республике Казахстан,(IV квартал 2022 г.)
17.03.2023,Финансово-хозяйственная деятельность средних и крупных предприятий в Республике Казахстан,(IV квартал 2022 г.)
17.03.2023,Финансово-хозяйственная деятельность национальных компаний,(IV квартал 2022 г.)
17.03.2023,Ресурсы и использование отдельных видов продукции (товаров) и сырья в Республике Казахстан,(январь 2023г.)
20.03.2023,Основные показатели научно-исследовательских и опытно-конструкторских работ в Республике Казахстан,(2022г.)
20.03.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(20.03.2023г.)
20.03.2023,Организации по предоставлению специальных социальных услуг в Республике Казахстан,(2022г.)
24.03.2023,Площадь охотничьих угодий в Республике Казахстан,(на 1 января 2023г.)
27.03.2023,Организации по предоставлению специальных социальных услуг,(2022г.)
27.03.2023,Лесное хозяйство в Республике Казахстан,(2022г.)
27.03.2023,"Заработная плата наемных работников (с учетом малых предприятий, занимающихся предпринимательской деятельностью)",(IV квартал 2022г.)
28.03.2023,Об использовании домашними хозяйствами информационно-коммуникационных технологий в Республике Казахстан,(2022г.)
28.03.2023,Среднедушевые номинальные денежные доходы населения по регионам Республики Казахстан,( IV квартал 2022г.)
28.03.2023,Основные индикаторы рынка труда в Республике Казахстан,(2022г.)
29.03.2023,Рабочая сила,(2022г.)
29.03.2023,Занятое население,(2022г.)
29.03.2023,Самостоятельная занятость,(2022г.)
29.03.2023,Рабочее время,(2022г.)
29.03.2023,Безработное население,(2022г.)
29.03.2023,"Лица, не входящие в состав рабочей силы",(2022г.)
29.03.2023,Основные индикаторы рынка труда по стандартам МОТ,(2022г.)
29.03.2023,Самостоятельно занятые по уровню доходов,(2022г.)
29.03.2023,Санаторно-курортная деятельность в Республике Казахстан,( 2022г.)
29.03.2023,Индексы тарифов на перевозку грузов всеми видами транспорта в Республике Казахстан,(март 2023г.)
30.03.2023,Величина прожиточного минимума в Республике Казахстан,(I квартал 2023г.)
30.03.2023,О торговых рынках в Республике Казахстан,(2022г.)
30.03.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(28.03.2023)
30.03.2023,Санаторно-курортная деятельность,(2022г.)
30.03.2023,Величина прожиточного минимума в Республике Казахстан,(март 2023г.)
30.03.2023,"Индексы тарифов на услуги почтовые, курьерские и связи для юридических лиц в Республике Казахстан",(март 2023г.)
30.03.2023,О деятельности мест размещения в Республике Казахстан,(январь-декабрь 2022г.)
03.04.2023,Инфляция в Республике Казахстан,(март 2023г.)
03.04.2023,Об изменении численности населения  Республики Казахстан,(на 1 марта 2023г.)
04.04.2023,Уровень заболеваемости отдельными инфекционными заболеваниями,(январь-февраль 2023г.)
05.04.2023,Индексы цен и цены производителей промышленной продукции в Республике Казахстан,(март 2023г.)
05.04.2023,Индексы цен и цены в строительстве в Республике Казахстан,(март 2023г.)
05.04.2023,Индексы цен и цены в сельском хозяйстве в Республике Казахстан,(март 2023г.)
05.04.2023,Основные индикаторы рынка труда по регионам Казахстана в разрезе районов,(2022г)
05.04.2023,Основные показатели развития рыболовства и аквакультуры в Республике Казахстан,( 2022г.)
06.04.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(04.04.2023г.)
06.04.2023,Индексы цен и цены приобретения продукции производственно-технического назначения промышленными предприятиями Республики Казахстан,( март 2023г.)
07.04.2023,"Индексы цен и цены оптовых продаж товаров, продукции в Республике Казахстан",(март 2023г.)
07.04.2023,Финансовый счет Республики Казахстан,(2010-2021гг.)
07.04.2023,Численность неформально занятого населения в Республике Казахстан,(2022г.)
07.04.2023,Основные показатели развития животноводства в Республике Казахстан,(2022г.)
10.04.2023,Индекс потребительских цен и производные показатели в Республике Казахстан,( март 2023г.)
10.04.2023,Розничные цены на отдельные товары и услуги в Республике Казахстан,(март 2023г.)
10.04.2023,Индексы цен и цены на рынке жилья в Республике Казахстан,( март 2023г)
10.04.2023,Базовый индекс цен производителей промышленной продукции в Республике Казахстан,(март 2023г.)
10.04.2023,Основные показатели развития животноводства в Республике Казахстан,(2022г.)
10.04.2023,"Численность работников, занятых во вредных и других неблагоприятных условиях труда в Республике Казахстан",(2022г.)
10.04.2023,Естественное движение населения Республики Казахстан,(2022г.)
10.04.2023,Естественное движение населения Республики Казахстан,(за 2022г)
11.04.2023,О внутренней торговле в Республике Казахстан,(январь-март 2023г.)
11.04.2023,Потребление продуктов питания в домашних хозяйствах Республики Казахстан,(2022г.)
12.04.2023,Миграция населения Республики Казахстан,(2022г.)
12.04.2023,Развитие статистики связи,(январь-март 2023г.)
12.04.2023,Основные показатели работы транспорта в Республике Казахстан,(январе-март 2023г.)
12.04.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-март 2023г.)
12.04.2023,Наличие зерновых и бобовых культур в  Республике Казахстан,(на 1 апреля 2023г.)
12.04.2023,Объем реализации товаров и услуг в Республике Казахстан,(январь-март 2023г.)
12.04.2023,Потребление продуктов питания в домашних хозяйствах Республики Казахстан,(за 2022 год)
12.04.2023,Миграция населения Республики Казахстан,(за 2022г)
12.04.2023,"Основные показатели работы предприятий связи, почтовой и курьерской деятельности в Республике Казахстан",(январь-март 2023г.)
12.04.2023,Основные показатели работы транспорта в Республике Казахстан,(январь-март 2023г.)
12.04.2023,Основные показатели развития животноводства в Республике Казахстан,(январь-март 2023г.)
12.04.2023,Сведения о благоустройстве домашних хозяйств Республики Казахстан,(2022 год)
12.04.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(11.04.2023г.)
13.04.2023,Деловая активность предприятий Казахстана,(I квартал 2023г.)
13.04.2023,Производственная деятельность домашних хозяйств в Республике Казахстан,(2022г.)
14.04.2023,Малое и среднее предпринимательство,(на 1 января 2023г.)
14.04.2023,Мониторинг малого и среднего предпринимательства в Республике Казахстан,(январь-декабрь 2022г.)
14.04.2023,Основные показатели количества субъектов в Республике Казахстан,(на 1 апреля 2023г.)
14.04.2023,Мониторинг малого и среднего предпринимательства в Республике Казахстан,(январь-декабрь 2022г.)
14.04.2023,Основные показатели количества субъектов в Республике Казахстан,(на 1 апреля 2023 г.)
14.04.2023,"Зарегистрированные и действующие юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной формой собственности",(на 1 апреля 2023 г.)
14.04.2023,Зарегистрированные и действующие юридические лица и филиалы с совместной формой собственности,(на 1 апреля 2023 г.)
14.04.2023,Возраст зарегистрированных юридических лиц,(на 1 апреля 2023 г.)
14.04.2023,Количество зарегистрированных и действующих субъектов МСП в РК,(на 1 апреля 2023 г.)
14.04.2023,Основные показатели количества субъектов в РК,(на 1 апреля 2023 г.)
14.04.2023,"Юридические лица, филиалы и филиалы иностранных юридических лиц с иностранной и совместной формой собственности",(на 1 апреля 2023 г.)
14.04.2023,О количестве автотранспортных средств в Республике Казахстан,(на 1 марта 2023г.)
14.04.2023,Производственная деятельность домашних хозяйств в Республики Казахстан,(2022 год)
14.04.2023,Наличие семян масличных культур,(на 1 апреля 2023 года)
14.04.2023,Конъюнктурные обследования,(І квартал 2023г.)
14.04.2023,Краткосрочный экономический индикатор,(январь-март 2023г.)
14.04.2023,Социально-экономическое развитие Республики Казахстан,(Март 2023 года)
14.04.2023,Об инвестициях в основной капитал в Республике Казахстан,(январь-март 2023г.)
15.04.2023,Основные показатели работы промышленности Республики Казахстан,(январь-март 2023г.)
15.04.2023,О расходах домашних хозяйств на поездки в Республике Казахстан,( 2022г.)
17.04.2023,"Индексы цен экспортных поставок и импортных поступлений товаров, продукции Республики Казахстан  ( Индексы цен экспортных поставок и импортных поступлений товаров, продукции Республики Казахстан",(февраль 2023г.))
17.04.2023,Индексы цен на продукцию лесного и рыбного хозяйства в Республике Казахстан (,(I квартал 2023г.))
17.04.2023,Индекс цен аренды коммерческой недвижимости в Республике Казахстан,(I квартал 2023г.)
17.04.2023,Производство промышленной продукции в натуральном выражении,(январь-март 2023г.)
17.04.2023,Объем и индексы промышленного производства по видам деятельности,(январь-март 2023г.)
17.04.2023,"Объем продукции (товаров, услуг) в целом по промышленности в разрезе регионов",(январь-март 2023г.)
17.04.2023,Об инвестициях в основной капитал,(январь-март 2023г.)
17.04.2023,Расходы и доходы населения Республики Казахстан,(2022г.)
17.04.2023,Культура в Республике Казахстан,(2022г.)
17.04.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-март 2023г.)
18.04.2023,Деятельность библиотек и музеев в Республике Казахстан,(2022г.)
18.04.2023,Деятельность кинематографических организаций в Республике Казахстан,(2022г.)
18.04.2023,Деятельность культурно-досуговых и концертных организаций в Республике Казахстан,(2022г.)
18.04.2023,"Деятельность парков развлечений и отдыха, зоопарков и океанариума Республике Казахстан",(2022г.)
18.04.2023,Деятельность театров и цирков в Республике Казахстан,(2022г.)
18.04.2023,О выполнении строительных работ и вводе в эксплуатацию объектов в Республике Казахстан,(январь-март 2023г.)
18.04.2023,Расходы и доходы населения Республики Казахстан,(2022 год)
18.04.2023,Расходы и доходы домашних хозяйств Республики Казахстан,(2022 год)
18.04.2023,"Количество зарегистрированных и действующих индивидуальных предпринимателей в возрасте до 35 лет и юридических лиц, собственниками (100%) которых являются лица в возрасте до 35 лет",(на 1 апреля 2023 г.)
18.04.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(18.04.2023г.)
19.04.2023,Ресурсы и использование отдельных видов продукции (товаров) и сырья в Республике Казахстан,(январь-февраль 2023г.)
19.04.2023,Показатели индустриально-инновационного развития Республики Казахстан,(январь-март 2023г.)
20.04.2023,Численность населения Республики Казахстан,(на начало 2023г.)
20.04.2023,Валовой внутренний продукт методом производства,(2022г.)
20.04.2023,Численность населения Республики Казахстан по отдельным этносам,(на начало 2023г.)
21.04.2023,Численность населения Республики Казахстан по полу и по типу местности,(на начало 2023г.)
21.04.2023,Численность населения Республики Казахстан по полу и отдельным возрастным группам,(на начало 2023г.)
21.04.2023,Об уточненной численности населения Республики Казахстан,(на начало 2023г.)
21.04.2023,Коэффициенты рождаемости по возрастным группам,(за 2022г)
21.04.2023,Основные показатели дифференциации доходов населения Республики Казахстан,(2022г.)
21.04.2023,Индексы увеличения стоимости основных средств,(2022г.)
21.04.2023,Ожидаемая продолжительность жизни при рождении,(2022г.)
24.04.2023,Валовой внутренний продукт методом доходов,(2022г.)
24.04.2023,Индексы цен производителей на услуги в Республике Казахстан,(I квартал 2023 год)
25.04.2023,О вводе в эксплуатацию мощностей в Республике Казахстан,(электронная таблица)
25.04.2023,Отгрузка и остатки продукции на предприятиях промышленности,(Отгрузка и изменение остатков промышленной продукции за январь-март 2023 года)
25.04.2023,Ожидаемая продолжительность жизни при рождении населения Республики Казахстан,(за 2022г.)
25.04.2023,Топливно-энергетический баланс Республики Казахстан,(2021 год)
25.04.2023,Социально-демографические характеристики домашних хозяйств Республики Казахстан,(2022 год)
25.04.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(25.04.2023г.)
25.04.2023,Вспомогательный счет туризма Республики Казахстан,(2021г.)
27.04.2023,Валовой региональный продукт Республики Казахстан,(2022г.)
27.04.2023,Валовой внутренний продукт методом конечного использования,(январь-декабрь 2022г.)
28.04.2023,Индексы тарифов на перевозку грузов всеми видами транспорта в Республике Казахстан,( апрель 2023 г.)
28.04.2023,Вспомогательный счет туризма Республики Казахстан,(2021)
28.04.2023,Величина прожиточного минимума в Республике Казахстан,(апрель 2023г.)
01.05.2023,Инфляция в Республике Казахстан,(апрель 2023г.)
02.05.2023,"Индексы тарифов на услуги почтовые, курьерские и связи для юридических лиц в Республике Казахстан",(апрель 2023г.)
02.05.2023,Об изменении численности населения  Республики Казахстан,(на 1 апреля 2023г.)
03.05.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(02.05.2023г.)
04.05.2023,Об обращении с коммунальными отходами в Республике Казахстан,(2022г.)
04.05.2023,Численность и заработная плата работников в Республике Казахстан,(I квартал 2023г.)
05.05.2023,Индексы цен и цены производителей промышленной продукции в Республике Казахстан,(апрель 2023г.)
05.05.2023,"Индексы цен и цены оптовых продаж товаров, продукции в Республике Казахстан",(апрель 2023г.)
05.05.2023,Индексы цен и цены в строительстве в Республике Казахстан,( апрель 2023г.)
05.05.2023,Индексы цен и цены в сельском хозяйстве в Республике Казахстан,( апрель 2023г.)
05.05.2023,Уровень заболеваемости отдельными инфекционными заболеваниями,(январь-март 2023г.)
05.05.2023,Численность и заработная плата работников в Республике Казахстан,(I квартал 2023г.)
05.05.2023,Наличие и движение рабочей силы на  предприятиях,(I квартал 2023г.)
05.05.2023,Безопасность и жизненный опыт женщин,(2022г.)
05.05.2023,Индекс потребительских цен и производные показатели в Республике Казахстан,(  апрель 2023г.)
05.05.2023,Розничные цены на отдельные товары и услуги в Республике Казахстан,(апрель 2023г.)
05.05.2023,Индексы цен и цены на рынке жилья в Республике Казахстан,(апрель 2023г.)
10.05.2023,Базовый индекс цен производителей промышленной продукции в Республике Казахстан,(апрель 2023г.)
10.05.2023,Индексы цен и цены приобретения продукции производственно-технического назначения промышленными предприятиями Республики Казахстан,(апрель 2023г.)
10.05.2023,Индекс цен и средние цены на социально-значимые продовольственные товары в Республике Казахстан,(10.05.2023)
